,URL,Lastmod,Title,Description
381,https://ntrs.nasa.gov/citations/20220018386,2023-08-03,Hazard Avoidance Algorithm for a 3-D Imaging Flash Lidar Utilizing Multi-Frame Super-Resolution Technique,This paper describes a novel approach to safe landing problem by utilizing an onboard Flash Lidar to generate high-resolution elevation maps and applying a threshold-based approach to determine hazardous terrain features and identify safe landing locations.
382,https://ntrs.nasa.gov/citations/20220018940,2023-08-03,Numerical Study on the Aerodynamics of an Iced Airfoil With Scale-Resolving Simulations,"Scale-resolving simulations of the NACA 23012 airfoil with horn ice accretion on the leading edge are conducted using the hybrid Reynolds-averaged Navier–Stokes/large-eddy simulation (hybrid RANS/LES) and wall-modeled large-eddy simulation (WMLES) approaches implemented in the Launch, Ascent, and Vehicle Aerodynamics (LAVA) framework. Aerodynamic results at the Reynolds number of 1.8 million show good comparison with the experimental measurements at different angles of attack from pre-stall to post-stall regimes. The pressure plateaus caused by the flow separation and the recovery of pressure inside the separation bubble around the iced leading edge are well predicted with the scale-resolving simulations when sufficient grid resolution is used around the accreted ice. The unsteadiness of the turbulent flows around the iced airfoil is also examined through the turbulent kinetic energy with the Reynolds normal stress anisotropy. Kelvin–Helmholtz instability (KHI) arises at the shear layer triggered by the upper ice horn and leads to rapid laminar-to-turbulent transition over a large range of angle of attack. With the increase of the angle of attack, the region with high turbulence intensity induced by the unstable shear layer spreads quickly over the entire upper surface of the airfoil. The coherent KHI modes from the upper and lower ice horns are extracted using the spectral proper orthogonal decomposition (SPOD) technique. The SPOD modes  extracted from the upper shear layer have large-scale variations in the spanwise direction and low-rank behavior where the energy of the leading SPOD mode at each Strouhal number of the KHI largely represents the total energy when the mode number in the spanwise direction is small."
383,https://ntrs.nasa.gov/citations/20220018966,2023-08-03,Low Leakage Valves for Long Duration Missions,"This paper presents a status update on the low leakage cryogenic test valves currently under development at NASA’s Marshall Space Flight Center. These valves consist of a 3-inch isolation valve, a 3-inch relief valve, and an 8-inch pre-valve. Each of these valves contain a self-aligning seat and poppet design to significantly reduce the quantity of propellant flowing past the seat when the valve is in its closed state (internal leakage). This self-aligning design utilizes a metallic poppet head with five degrees of freedom and is intended to allow a valve to be more tolerant of the imperfect contacts and misalignments that are commonly found between sealing  surfaces. This paper covers the test articles, facilities, objectives, and preliminary results."
384,https://ntrs.nasa.gov/citations/20220019141,2023-08-03,P-ACTIVE Project Report,"The Phase change material-based actively-tunable filter (P-ACTIVE, Dr. Hyun Jung Kim, the Principal Investigator / PI) project is a NASA Langley Research Center (LaRC)-led research endeavor that began as a NASA CIF (Center Innovation Fund) project in 2019. The goal of P-ACTIVE is to develop all-solid-state tunable optical filters that can serve as low-Size, Weight, and Power (SWaP) replacements to the ubiquitous filter wheel technology current in use, and serve as a starting point for completely new optical component technologies. By using materials commonly used in electronic memory devices, namely chalcogenide phase-change materials (PCMs), in conjunction with nanostructured surfaces with exotic, tailored optical responses (“metasurfaces”), the P-ACTIVE filters are able to tune their optical transmission/reflection behavior in real-time. Because of this new functionality, P-ACTIVE filters are highlighted for NASA science and space programs such as next generation Lidar, landing system (SLS) thermal monitoring, thermal imaging, imaging spectroscopy, and disaster monitoring (e.g., volcanic  eruption observations from SmallSats). 

This document intends to serve as a compendium of the P-ACTIVE project. We begin by describing the project from background science and assume no prior knowledge of the subject. We then address experimental and theoretical results of P-ACTIVE device performance, as well as recent results obtained from the MISSE-14 mission related to space qualification of P-ACTIVE devices and constituent materials. We conclude with a prospective view of the P-ACTIVE technology, and discuss the potential for these filters and other similar metasurface devices to serve NASA’s mission."
385,https://ntrs.nasa.gov/citations/20220019160,2023-08-03,"History of On-orbit Satellite Fragmentations, 16th Edition",
386,https://ntrs.nasa.gov/citations/20220019259,2023-08-03,"Youngstown and Warren Disasters: Mapping Flood Susceptibility, Vulnerability, and Risk and Tree Canopy Coverage in Northern Ohio to Inform Stormwater Management and Flood Mitigation Efforts","Both pluvial and fluvial flooding events pose direct challenges on urban infrastructure and communities across the United States. Heavy rainfall events oversaturate the ground, overflow waterbodies, and overwhelm stormwater infrastructure. Vulnerable areas receive heavy damage from flooding events due to physical factors like increased impervious surfaces, poor stormwater systems, and limited greenspaces. These vulnerable neighborhoods are comprised of aging populations, minority communities, and lower income levels. Lack of data in these communities have made it difficult to implement policymaking and flood mitigation strategies. Using the Urban Flood Risk Mitigation model (InVEST) and the PlanetScope satellite constellation, the team visualized historical flooding and tree canopy coverage as a measure of flood susceptibility. The team also used the Arc-Malstrom model to provide further insight into where flooding accumulates via surface elevation depressions in the study area. To validate these models, the team explored the spatial variation of rainfall events using NASA’s Integrated Multi-satellite Retrievals for Global Precipitation Measurement (GPM IMERG). The resulting maps highlight areas surrounding the cities of Youngstown and Warren as being the most flood susceptible and socially vulnerable, while the city centers contain the lowest tree canopy coverage. The DEVELOP team collaborated with the Environmental Collaborative of Ohio (ECO) to create products for end users within the City of Warren’s Water Pollution Control Department, the Eastgate Regional Council of Governments and the Healthy Community Partnership of Mahoning Valley. These products help identify target areas for preventative flood mitigation measures as well as areas ideal for green infrastructure intervention."
387,https://ntrs.nasa.gov/citations/20230000028,2023-08-03,Usability Evaluation Technical Report: A Usability Evaluation of the Communication Tool Prototype Prepared in Adobe XD for High Density Vertiplex (HDV) Team,"Purpose: As cities get more crowded, the roadway infrastructure cannot keep up with the travel demands. Aviation can be a solution. Organizations supporting NASA’s Urban Air Mobility (UAM) concept are conducting studies on feasible concepts of operations for the new air traffic management system required to implement UAM. NASA’s High Density Vertiplex (HDV) team conducts studies using both live flights and simulations.

Significance:  The goal of this study is to evaluate the effectiveness of a communication tool developed for this team to enhance team situation awareness. Specifically, the study aims to determine if the communication tool is effective in allowing NASA-Langley and NASA-Ames team members playing different roles to understand what others are doing so that completed steps can be communicated to the whole team. 

Methods:  This study asks participants to conduct four distinct scenarios using an Adobe XD prototype. Participants included five members of the target audience, who each received up to 15 minutes of training on how to use the Adobe XD prototype. The participants were NASA-Ames or NASA-Langley researchers, developers or tech leads who had 0 to 15 years of experience. Their ages ranged from 20 to 40 years old, and they were of both genders. After training, each participant was asked to do 4 tasks of varying difficulty, using the prototype testbed. After each task they reported on task difficulty and after all tasks were completed they were asked to fill out the System Usability Survey (SUS). Performance will be assessed through task completion time and accuracy rating. 

Results: User perception was evaluated by the SUS which showed a mean score over the six participants of 84. All the participants were above the acceptable range which was 70 and nobody was in the marginal usability zone between 50 and 70. In addition, most of the participants did well in terms of time on task, success rate and task difficulty on all the tasks except for Task 3. Participants had two minutes to do the task correctly to succeed at the task, otherwise it was marked as a failure. The geomean for Task 1 for completion time was 22.20; Task 2 was 58.28; Task 3 was 84.68 and Task 4 was 19.61. In Task 3, three out of six people failed this task but all five scored this with an average score 4.2 out of 5 for self-rating on task difficulty."
388,https://ntrs.nasa.gov/citations/20230000185,2023-08-03,Nonrepudiation for Drone Related Data,"In order for UTM to support safe multiple UAS operations within and beyond visual line of sight, data related to weather, 3D structures, other aircraft, etc. must be made available. To support safe operations data must be collected and maintained considering security and resilience."
389,https://ntrs.nasa.gov/citations/20230000318,2023-08-03,Guidelines for Mapping Reliably Detectable Dye Penetrant Crack Size at External Corners with Fillet Radii,"The technical memorandum addresses some concerns with dye penetrant crack sizes stated in Table 1 (and Table 2) of NASA-STD-5009B. Table 1 corner crack size of a = 0.100” and c = 0.150” is reasoned to be larger than it should be based on the original Standard dye penetrant qualification. In the original Standard dye penetrant qualification, surface crack size with depth a = 0.075” x length 2c = 0.150” was qualified with minimum 90% Probability of Detection (POD) with 95% confidence (conf.). No corner crack size was qualified by direct POD testing in original dye penetrant qualification. Standard dye penetrant detectable crack size for radiused corner is not addressed in NASA-STD-5009B."
390,https://ntrs.nasa.gov/citations/20230000324,2023-08-03,Guidelines for Determining X-ray Shots for Inspection of Cylindrical Parts,"For reliable detection of Standard size crack for x-ray radiography, NASA-STD-5009 requires that x-ray angle shall be within +/-5 deg. of assumed crack plane at the point of x-ray intersection with crack. Equations for calculation of shot length and number of shots on a girth weld of a cylindrical part are provided to meet this requirement for selected cases of x-ray set-ups. Crack plane is assumed to be radial-axial with respect to the part geometry. Limit angles other than +/-5 deg. may be chosen. These equations can be used to interpret limit x-ray angle requirements to calculate corresponding shot length and number of shots on a cylindrical part. If certain percent (5-10%) overlap is needed, then the limit angle used in the calculations should be decreased by that percentage so that the overlap area meets the limit angle requirements."
391,https://ntrs.nasa.gov/citations/20230000339,2023-08-03,Autonomous Maneuver Planning and Execution for GeoXO Station Keeping and Momentum Management,"GOES-16 was launched in 2016 using GPS at GEO, a first for civil space. With the subsequent launch of GOES-17 in 2018, followed by GOES-18 in 2022, we have accumulated over a decade of error free GPS navigation experience at GEO.   Confident   in   GPS   performance   at   GEO, the   next   generation/NASA geosynchronous weather satellite program GeoXO will require the spacecraft flight software to automate station keeping and momentum management maneuver planning and execution. Coupled with low thrust propulsion, it gives us assurance that on-board maneuver planning and execution can be implemented at a very low risk, allowing instruments to operate through maneuvers while maintaining a more accurate orbital slot and reducing operational costs. In this paper, we discuss how GOES-R maneuver planning is currently performed on the ground and contrast this with our vision of how it might be automated on-board."
392,https://ntrs.nasa.gov/citations/20230000379,2023-08-03,Development of an Ultra High-Pressure Metals Promoted Combustion in Oxygen Test Apparatus,"Materials flammability data is needed at pressures higher than ever tested before (greater than 10,000 psi). WSTF has designed and is currently building a metals flammability apparatus that can test metals up to 30,000 psi. Solid progress was achieved on the chamber in terms of system build up and fulfilling requirements to perform a NASA Test Readiness Review.

Understanding metals flammability data at extreme pressure opens the doors for higher pressure and higher performance oxygen systems. Proposed systems include more reliable/higher performance propulsion systems and more reliable/lighter Environmental Control Life Support Systems (ECLSS). The test system needed for this testing required significant research and development to select a pressurization method and eliminate contact with potentially flammable materials back to the chamber. No additional promoted combustion data was collected in FY21.

This International Research & Development (IRAD) proposal was critical to getting the system very close to operational status. This capability is critical to collect forward leaning material flammability data for future spacecraft and ground systems. Forward work has been identified and funding is being sought outside of the Center Innovation Fund (CIF) process for late FY23/FY24."
393,https://ntrs.nasa.gov/citations/20230001010,2023-08-03,Executive Summary for CIF22 Project: End-to-End Mission Design & Trajectory Optimization,"The goal of this project was the integration of NASA's Copernicus and Genesis trajectory design tools to create a new capability for end-to-end mission design and optimization of all flight phases, including Earth ascent, lunar ascent, rendezvous, and lunar descent. This capability is a critical component needed for the next generation of complex human spaceflight design and operations (Orion, HLS, Gateway, Mars) and can serve as a pathfinder for developing a future autonomous, onboard trajectory optimizer. The result was the creation of a new Copernicus/Genesis plugin, which allows a Genesis trajectory (e.g., ascent or descent) to be incorporated into a Copernicus mission, enabling an end-to-end optimization. Inputs from Copernicus are sent to Genesis, which runs and produces output sent back to Copernicus. Thus, the full power of the Genesis tool is available in Copernicus and can be used for a wide variety of applications."
394,https://ntrs.nasa.gov/citations/20230001084,2023-08-03,Galvanic Vestibular Reduction Modifies Perception of Coriolis Cross-Coupling and Delays Motion Sickness Onset,
395,https://ntrs.nasa.gov/citations/20230001171,2023-08-03,Qorvo's NBB-400 Cascadable Broadband GaAs MMIC Amplifier Single Event Effects Test Report,This study is to determine the heavy ion induced single event effect (SEE) susceptibility of the Qorvo’s NBB-400 cascadable broadband GaAs amplifier DC to 8GHz.
396,https://ntrs.nasa.gov/citations/20230001230,2023-08-03,Science Objectives for Human Exploration of Mars Workshop Report,"The Science Objectives for Human Exploration of Mars Workshop was held in Denver, Colorado on May 4–6, 2022. The workshop was co-sponsored by NASA’s Science Mission Directorate and the Exploration Systems Development Mission Directorate to actively engage the planetary science community to determine what planetary science should be done by human crews on the martian surface and how those science objectives can be achieved.

Sessions at the Science Objectives for Human Exploration of Mars Workshop were organized around specific planetary science objectives and mission architecture concepts that were identified during the workshop as the highest priority for human exploration. The intent of this workshop was to synthesize a notional, integrated concept of operations for each scenario to aid in planning and refining the mission architecture for the first human mission to Mars. Results from the Planetary Decadal Survey Report were released xx days before the workshop and were briefed to workshop participants who incorporated the findings in the discussions.

With the Artemis missions, humans will return to the Moon using innovative technologies to explore the lunar surface. We will apply what we learn about exploration architecture, surface infrastructure, and science and exploration operations on and around the Moon to conduct successful missions with the first astronauts to Mars. A human mission to Mars will be a landmark achievement and a golden opportunity to make groundbreaking scientific discoveries on Mars. The potential scope of the science activities and impact of achieving those objectives are extraordinary."
397,https://ntrs.nasa.gov/citations/20230001246,2023-08-03,Recent NEPP Program Work and Fiscal Year 2023 Plans,
398,https://ntrs.nasa.gov/citations/20230001522,2023-08-03,Optical Design of the Survey and Time-domain Astrophysical Research eXplorer’s X-Ray Telescope,"The proposed Survey and Time-domain Astrophysical Research eXplorer mission contains multiple subassemblies including the X-Ray Telescope. This paper discusses the optical design of that telescope, detailing the requirements, telescope architecture and performance analysis."
399,https://ntrs.nasa.gov/citations/20230001578,2023-08-03,NLSP: NASA Life Sciences Portal,"NASA’s Life Sciences Ports (NLSP) serves the scientific community by providing curated data from space life science experiment. The Human Research Program (HRP) with the help of NLSP is currently transforming their life sciences data archive systems and processes to improve compliance with the FAIR principles.  Some of these improvements will at the same time support the twin pillars of Open Science: transparency of methods and reproducibility of results. 

This video is a high level overview of the NLSP for existing and new users."
400,https://ntrs.nasa.gov/citations/20230001681,2023-08-03,The 2023 Meteor Shower Activity Forecast for the Lunar Surface,"The purpose of this document is to provide a forecast of major meteor shower activity on the lunar surface. While the predictions in this document are for the surface, spacecraft orbiting the Moon at low altitudes will encounter meteoroids at similar rates. Most annual showers are expected to display typical activity, but the eta Aquariids (ETA) are expected to display more than double their typical activity level. A complete discussion of expected meteor shower activity in 2023 is available in the meteor shower activity forecast for low Earth orbit [1]."
401,https://ntrs.nasa.gov/citations/20230001730,2023-08-03,Land Use Control Implementation Plan,"Land Use Control (LUC) Inspections Report 2021 for John F. Kennedy Space
Center(KSC), Florida. This letter report documents the quarterly LUC inspections the KSC Remediation Group conducts at sites with approved LUC Implementation Plans (LUCIPs). Land Use Control Inspections Report 2022 for John F. Kennedy Space Center, FL. 

This Land Use Control Implementation Plan (LUCIP) has been prepared to inform current and potential future users of Wilson Corners of institutional controls that have been implemented at the site. Although there are no current unacceptable risks to human health or the environment associated with Wilson Corners, institutional land use controls (LUCs) are necessary to prohibit
the use of groundwater. Controls will include periodic inspection, condition certification and agency notification."
402,https://ntrs.nasa.gov/citations/20230001798,2023-08-03,Experimental Investigation of Distributed Sand-Grain Roughness Effects on Transition Onset and Turbulent Heating at Mach 6,"An experimental investigation of distributed sand-grain surface roughness effects on hypersonic boundary-layer transition and turbulent heating has been performed. Two representative entry vehicle geometries, a sphere-cone aeroshell and a spherical-cap aeroshell, were considered.  Cast ceramic models of each geometry were fabricated with distributed sand-grain roughness patterns of different heights that simulated an ablated thermal protection system.  Wind tunnel testing was performed at Mach 6 over a range of Reynolds numbers sufficient to produce laminar, transitional, and turbulent flow.  Aeroheating and boundary-layer transition onset data were obtained using global phosphor thermography.  The experimental heating data are presented herein, as are comparisons to laminar and turbulent smooth-wall heat transfer distributions from computational flow field simulations. The boundary-layer transition data were found to correlate with a functional representation developed in prior roughness studies, although the data scatter was greater owing to the height variability of distributed sand-grain roughness."
403,https://ntrs.nasa.gov/citations/20230001865,2023-08-03,Infineon’s TLE4309 Adjustable Linear Low Dropout LED Driver Single-Event Effects Characterization Test Report Using Heavy Ions,The purpose of this testing was to characterize the single event effects (SEE) susceptibility of the TLE4309 adjustable linear low dropout light emitting diode (LED) driver.
404,https://ntrs.nasa.gov/citations/20230001936,2023-08-03,Video That's Out of This World: A Snapshot of Video Distribution from Across the Solar System,"While extraterrestrial scientific research advances to the Moon and Mars, so does the need for secure high-quality video links to capture data and share the experience. This paper describes the space to ground architecture needed to satisfy the cultural mantra challenging “Pictures or it didn’t happen!” as NASA travels beyond Low Earth Orbit. 

The Marshall Space Flight Center’s Delay Tolerant Network Marshall Enterprise (DTNME) protocol is the framework for video distribution beyond the terrestrial Internet, appropriate for communications across the solar system. Utilizing the International Space Station (ISS) as a test facility, NASA engineers and contractors will demonstrate new technologies and capabilities to transmit high-quality video imagery for NASA’s return to the Moon, Mars exploration, and next generation of explorers."
405,https://ntrs.nasa.gov/citations/20230002108,2023-08-03,Competition of Failure Modes in an Additively Manufactured Disk Superalloy,"Additive manufacturing of powder metallurgy (PM) disk superalloys can produce unique microstructures that differ from those usually encountered in traditional processing as the result of consolidation, forging, and heat treatments. Unusual variations in grain size, major and minor phase precipitate sizes, and defects can occur. The failure modes associated with these unique microstructures are of high interest. The objective of this study was to compare the failure modes for a low solvus, high refractory (LSHR) PM disk superalloy produced by electron-beam-melting additive manufacturing. Specimens were subsequently given different solution heat treatments and a fixed aging heat treatment. Tensile, creep, and fatigue failure modes were screened in tests at elevated temperatures. Failure modes were considered with respect to these unique microstructures."
406,https://ntrs.nasa.gov/citations/20230002220,2023-08-03,Effect of Loading Rate on the Open Hole Compression Strength of Quasi-Isotropic Carbon/Epoxy Laminates,"This study was undertaken to examine how well the 0.05 inch/min loading rate typically used to develop allowables for open hole compression strength of carbon/epoxy laminates represents structures that may experience a much lower loading rate (such as civil engineering structures) or a much higher loading rate (such as a rocket interstage at liftoff). The Composite Materials Handbook-17 (CMH-17) suggests developing strength allowables at the coupon level (lowest level of the “building block” approach) and using a rigorous statistical analysis to arrive at a strength allowable upon which the structure is to be further designed at higher levels of the building block pyramid. But do these coupon level tests truly represent meaningful stresses at which the composite in the final structure can withstand considering the effects of loading rate? Open hole compression (OHC) strength was chosen for this study since most structures are designed to some damage tolerance criteria and OHC strength testing is rather simple to perform. A quasi-isotropic lay-up was chosen since this is a very common lay-up sequence. The results show that for structures that experience a very small loading rate (0.0005 in/min) the allowables developed at the standard 0.05 in/min loading rate are higher than what the composite can withstand at this lower loading rate. Conversely, at a high loading rate of 10 in/min the strength values found at the standard test rate of 0.05 in/min are slightly lower and not “in family” using the statistics suggested in CMH-17. These results question if standardized test rates are reliable, at least to the fidelity of being “in family” per CMH-17. Some creep rupture tests were also performed to demonstrate that OHC strength values could be lower than the slowest test speed used in this study (0.0005 in/min)."
407,https://ntrs.nasa.gov/citations/20230002278,2023-08-03,Earth/Moon System Star Tracking Sensor for Improved Deep Space Laser Communications,"The goal of this research is to improve deep space communication links by exploring a new concept in stellar navigation that uses images of the Earth/Moon system to obtain precise pointing information so that the laser signal from the satellite can be directed at the ground station with unprecedented accuracy. Currently, the concept for satellite pointing relies on a dual axis star tracker that compares images of the celestial sphere to a star catalog to obtain a 3-axis orientation solution. Most star trackers are designed with a wide field of view (required to obtain enough bright starts to achieve a navigational fix) and only provide reliable pitch and yaw estimates thus necessitating the use of a second star tracker looking at an axis perpendicular to the first one to obtain an accurate estimate of the roll of the spacecraft.

In the new concept the optical design will be modified to ensure that both the Earth and the Moon will be within a narrow field of view centered on Earth relative to the field of view of most star tracking systems. Because of the proximity of the bodies, it is possible to obtain highly accurate estimates of the pitch, yaw and roll of the spacecraft relative to the Earth/Moon system. The new tracker will allow for accurate 3-axis control of the spacecraft from a single tracker thus allowing the second star tracker, which would normally be pointed in a direction perpendicular to the one pointed at earth, to obtain the spacecraft roll estimate. This wide field star tracker facilitates functions like the initial satellite pointing during the acquisition phase of establishing the laser communication link or solving the lost in space problem should the system need to be reset. This new design will be tested in simulation and compared for 3-axis pointing accuracy against a standard commercial star tracker."
408,https://ntrs.nasa.gov/citations/20230005157,2023-08-03,Yampa Water Resources: Monitoring Water Quality and Evaluating Potential Drivers of Algae Blooms in the Upper Yampa River Watershed,
409,https://ntrs.nasa.gov/citations/20230005204,2023-08-03,"Societal Futures to Inform Space and Aero Planning: A Technological Projection: “We Change Our Technology and Our Technology Changes Us” [Kevin Ashton, ref. 1]",
410,https://ntrs.nasa.gov/citations/20230005337,2023-08-03,Planetary Protection,"This presentation includes an overview of Planetary Protection, Planetary Protection policy, and crewed mission activities."
411,https://ntrs.nasa.gov/citations/20230005410,2023-08-03,Prediction of Stiffness and Fatigue Lives of Polymer Matrix Composite Laminates Using Artificial Neural Networks,"Machine learning (ML) models are increasingly being used in many engineering fields due to the advancements in ML algorithms and availability of high-speed computing power. One of the most popular ML class of models is artificial neural networks (ANN). ML is increasingly being used in the design and analysis of composite materials and structures, specifically in the constitutive modeling of composite materials with the focus on greatly accelerating multiscale analyses of composite materials and structures through development of surrogate models. Towards that end, both Python and MATLAB-based neural nets have been developed to predict initial stiffness and fatigue life of an eight-ply symmetric polymer matrix composite laminate. Two types of neural networks, a Multilayer Perceptron (MLP) and a Recurrent Neural Network (RNN), have been developed for both platforms. Results show that the both neural net types can provide an excellent estimate of initial stiffness as well as fatigue life of eight-ply symmetric polymer matrix composite laminate. RNNs are better able to capture the shape of the fatigue curve of a laminate. This tool can be very useful for system level studies to obtain an estimate of desired properties and life of PMC composite laminates. The associated surrogate models could also be used in composite multiscale analyses to replace the actual physics-based calculations at lower scales and thereby significantly increase the computational efficiency of such analyses and thus make multiscale analyses a viable industrial tool for large scale structural problems."
412,https://ntrs.nasa.gov/citations/20230003923,2023-08-03,Modeling and Simulation of a Parallel Hybrid Electric Regional Aircraft for the Electrified Powertrain Flight Demonstration (EPFD) Program,"This paper presents a parametric modeling and integrated aircraft sizing and synthesis approach for a charge depleting  parallel hybrid electric architecture. The developed models are integrated within the baseline thin-haul and regional aircraft. In addition to the physical architecture, different modes of operation enabled by propulsion system electrification are also modeled parametrically. The modes of operation presented in this paper are the peak power shaving, climb power electric boost, in-flight battery recharging, and electric taxi. The sizing of the powertrain and the aircraft are performed within the multidisciplinary analysis and optimization environment, E-PASS. The consideration of the physical system and its operation  together provides a holistic approach where the propulsion system and the airframe are designed under an optimized power and energy management strategy. The parametric nature of the work enables the design space exploration for electrification and lays the groundwork for future technology projection and uncertainty quantification studies. The developed capability is generic and can be applied on other aircraft classes. The work is done as part of the Electrified Powertrain Flight Demonstration program."
413,https://ntrs.nasa.gov/citations/20230004071,2023-08-03,Evaluation of Limiter Functions for Supersonic Applications,"Limiters commonly used in the simulations of flows with discontinuities are compared with the new limiter function proposed by Nishikawa using idealized test cases in two dimensions as well as complex three-dimensional problems. The Nishikawa limiter is observed to be consistently the least dissipative in idealized test cases as well as complex practical problems, for both steady and time-dependent problems. In the case of steady simulations, its iterative convergence characteristics are either similar or better than other limiter functions. The nearfield sonic boom signature of a low-boom demonstrator is computed to demonstrate the utility of the Nishikawa limiter function for realistic supersonic aircraft configurations."
414,https://ntrs.nasa.gov/citations/20230004158,2023-08-03,NASA Kennedy Space Center Swamp Works: Innovation Methods for Advanced Research & Technology Development,"Kennedy Space Center’s (KSC) Swamp Works, provides government and commercial space ventures with the technologies required for working and living on the surfaces of the Moon or other planets and bodies in our solar system. The Swamp Works team establishes agile, innovative and cost effective exploration mission solutions through leveraging of partnerships across NASA, industry and academia. Concepts start small and build up efficiently, with lean development processes and a hands on approach. Testing is performed in early stages to drive design improvements and progressively increase Technology Readiness Levels (TRL).

Swamp Works provides concepts, architecture studies and trades, designs, data, technology development, technology demonstration hardware, flight hardware, testing, flight support and knowledge in support of the development of surface systems.

This paper will summarize the state of the art in innovation methods, and it will compare the various other methods to how innovation is accomplished at the NASA KSC Swamp Works.

Since 2013, Swamp Works has developed a wide variety of technologies, and has demonstrated viable methods for innovation while also collaborating with other government agencies, industry and academia to support space exploration. These methods focus on agile design, test, build iterations where each cycle of prototyping results in improved knowledge and designs. Failures are tole rated in the early stages of these iterations, since the overall development cycle is shorter more efficient and cost effective by retiring risk early in the cycle. Momentum is maintained and the development teams remain highly motivated by the high level of team work, technical excellence, engagement and creative freedom."
415,https://ntrs.nasa.gov/citations/20230004260,2023-08-03,Fitting Leak Test Report: Ground-Based Cryogenic Leak Test of Fittings for Cryogenic Fluid Management,"EXECUTIVE SUMMARY	
Mechanically connected joints used in cryogenic fluid lines as part of space flight elements need to survive launch vibrations and remain leak-free to minimize the loss of on-board commodity and hazardous gas accumulation.  In 2020, a cryogenic test apparatus was developed which can evaluate the leak performance of pressurized threaded fluid fittings.  The fittings were mounted in the TVAC and cooled to cryogenic test temperature and pressurized with helium while the leak rate was measured using a calibrated GHe leak detector.  The test articles for the initial proof of concept testing were ¼ and 1 inch Swagelok VCR fittings with three different types of seal rings copper, nickel, and Ni. Each fitting configuration (size/seal material) was subjected to two consecutive cryogenic thermal cycles, followed by exposure to a launch vibration profile at ambient temperature, after which two additional TVAC cycle tests were performed.  

The testing reported here is a continuation of the 2020 tests with a statistically significant large number of samples and test runs. Three Swagelok VCR fitting sizes were tested ¼, ½ and 1 inch, and five (5) samples of each fitting size, each sample was tested with SST and Ni seal rings (Total of 30 unique test articles).  Each test article was subjected to four (4) thermal cycles. Half of these cycles were performed before vibration testing and half were performed after vibration testing.  The vibration testing was performed to evaluate the ability of the fittings to survive launch-type vibration profiles and remain leak-free. Leak checking of each fitting was completed at temperatures between 20K – 30K. The test procedure in Section 8.0 was designed to facilitate a qualification test program by allowing a higher test throughput rate coupled with repeatable test profiles. 

Results were very positive and show that out of the 30 samples they all passed with leak rates a factor of 2-3 lower than the established 10-6sccs GHe leak threshold. The result showed the Ni seals had lower leak rate, but the SST was more rugged. There were two deviations where damage to the Ni seal ring during assembly resulted in a leaky fitting, this is discussed in Section 10.7 Test Deviations. These fittings show great promise for space flight use and further testing is recommended to fully qualify the fittings per the ASTM F1387-19 and/or other relevant NASA specifications.

The test equipment hardware and software capability developed for this testing is generic and not restricted to VCR fittings. It can be employed to evaluate/qualify the leak performance of other types of fittings and a wide range of other cryogenic fluid components such as valves, gages, connectors, etc."
416,https://ntrs.nasa.gov/citations/20230004337,2023-08-03,DESI Observations of the Andromeda Galaxy: Revealing the Immigration History of Our Nearest Neighbor,"We present Dark Energy Spectroscopic Instrument (DESI) observations of the inner halo of M31, which reveal the kinematics of a recent merger—a galactic immigration event—in exquisite detail. Of the 11,416 sources studied in 3.75 hr of on-sky exposure time, 7438 are M31 sources with well-measured radial velocities. The observations reveal intricate coherent kinematic structure in the positions and velocities of individual stars: streams, wedges, and chevrons. While hints of coherent structures have been previously detected in M31, this is the first time they have been seen with such detail and clarity in a galaxy beyond the Milky Way. We find clear kinematic evidence for shell structures in the Giant Stellar Stream, the Northeast Shelf, and Western Shelf regions. The kinematics are remarkably similar to the predictions of dynamical models constructed to explain the spatial morphology of the inner halo. The results are consistent with the interpretation that much of the substructure in the inner halo of M31 is produced by a single galactic immigration event 1–2 Gyr ago. Significant numbers of metal-rich stars ([Fe/H] > − 0.5) are present in all of the detected substructures, suggesting that the immigrating galaxy had an extended star formation history. We also investigate the ability of the shells and Giant Stellar Stream to constrain the gravitational potential of M31, and estimate the mass within a projected radius of 125 kpc to be (log<sub>10</sub>) (M<sub>NEW</sub>) (<125 kpc)/(M<sub>ꙩ</sub>) =(11.80<sup>+0.12</sup><sub style='position: relative; left: -2.5em;'>−0.10</sub>). The results herald a new era in our ability to study stars on a galactic scale and the immigration histories of galaxies."
417,https://ntrs.nasa.gov/citations/20230004355,2023-08-03,"Hardened Electronics and Radiation Technology (HEART) 2023 Tutorial - Complexity, Testability and Single Event Effects (SEE): Test and Assurance Considerations",
418,https://ntrs.nasa.gov/citations/20230004389,2023-08-03,The Pros and Cons for Accessing Protons for Electronics Testing in the U.S.,This poster is a continuation of the ongoing tracking of proton capacity in the U.S. as it relates to radiation testing of electronics. The current state of access is presented.
419,https://ntrs.nasa.gov/citations/20230002753,2023-08-03,Evaluation of Ultrasonic Battery Inspection Techniques,"Lithium metal batteries are prone to subtle defects such as internal dendrites, which can cause internal short circuits and lead to catastrophic ignition. These defects are often undetectable by battery management systems, prompting the need to advance nondestructive evaluation (NDE) techniques for battery applications. In this work, two ultrasonic approaches were compared to establish their relative merits for this application: local ultrasonic resonance spectroscopy, and guided wave ultrasound.  Benchtop experiments on batteries seeded with lithium chips emulating plating were used to demonstrate the two techniques.  The results show the ability to identify and map local changes in cell structure."
